time,freq
1.799546485,0
1.811156463,0
1.822766440,192.982
1.834376417,202.764
1.845986395,205.553
1.857596372,204.29
1.869206349,202.109
1.880816327,199.086
1.892426304,195.053
1.904036281,187.573
1.915646259,178.773
1.927256236,178.999
1.938866213,0
1.950476190,0
1.962086168,0
1.973696145,0
1.985306122,0
1.996916100,0
2.008526077,0
2.020136054,0
2.031746032,0
2.043356009,0
2.054965986,0
2.066575964,0
2.078185941,0
2.089795918,0
2.101405896,0
2.113015873,0
2.124625850,0
2.136235828,0
2.147845805,0
2.159455782,0
2.171065760,0
2.182675737,0
2.194285714,0
2.205895692,0
2.217505669,0
2.229115646,0
2.240725624,0
2.252335601,0
2.263945578,0
2.275555556,0
2.287165533,0
2.298775510,0
2.310385488,0
2.321995465,0
2.333605442,0
2.345215420,0
2.356825397,0
2.368435374,0
2.380045351,0
2.391655329,0
2.403265306,0
2.414875283,0
2.426485261,0
2.438095238,0
2.449705215,0
2.461315193,0
2.472925170,0
2.484535147,0
2.496145125,0
2.507755102,0
2.519365079,0
2.530975057,0
2.542585034,0
2.554195011,0
2.565804989,0
2.577414966,0
2.589024943,0
2.600634921,0
2.612244898,223.369
2.623854875,216.01
2.635464853,213.521
2.647074830,215.586
2.658684807,222.619
2.670294785,230.592
2.681904762,237.509
2.693514739,243.929
2.705124717,252.269
2.716734694,260.341
2.728344671,266.018
2.739954649,268.835
2.751564626,270.336
2.763174603,270.953
2.774784580,271.706
2.786394558,272.488
2.798004535,273.337
2.809614512,275.173
2.821224490,277.256
2.832834467,280.266
2.844444444,283.952
2.856054422,287.19
2.867664399,289.966
2.879274376,291.627
2.890884354,292.333
2.902494331,293.042
2.914104308,292.919
2.925714286,291.297
2.937324263,289.045
2.948934240,287.141
2.960544218,283.041
2.972154195,273.679
2.983764172,0
2.995374150,0
3.006984127,0
3.018594104,0
3.030204082,0
3.041814059,0
3.053424036,0
3.065034014,0
3.076643991,0
3.088253968,159.244
3.099863946,158.713
3.111473923,158.907
3.123083900,159.776
3.134693878,160.884
3.146303855,161.702
3.157913832,162.41
3.169523810,162.841
3.181133787,162.493
3.192743764,160.226
3.204353741,157.03
3.215963719,153.307
3.227573696,150.678
3.239183673,147.825
3.250793651,144.487
3.262403628,142.496
3.274013605,141.551
3.285623583,142.012
3.297233560,144.37
3.308843537,146.453
3.320453515,148.352
3.332063492,149.712
3.343673469,150.046
3.355283447,149.708
3.366893424,149.028
3.378503401,148.191
3.390113379,147.729
3.401723356,147.723
3.413333333,147.974
3.424943311,148.26
3.436553288,148.526
3.448163265,148.489
3.459773243,147.645
3.471383220,143.898
3.482993197,0
3.494603175,0
3.506213152,0
3.517823129,0
3.529433107,0
3.541043084,0
3.552653061,0
3.564263039,0
3.575873016,0
3.587482993,148.132
3.599092971,148.938
3.610702948,150.105
3.622312925,150.731
3.633922902,150.678
3.645532880,150.349
3.657142857,149.006
3.668752834,146.569
3.680362812,143.854
3.691972789,141.89
3.703582766,141.228
3.715192744,141.656
3.726802721,142.858
3.738412698,144.484
3.750022676,146.208
3.761632653,147.918
3.773242630,149.735
3.784852608,151.351
3.796462585,152.516
3.808072562,152.538
3.819682540,151.174
3.831292517,148.271
3.842902494,143.734
3.854512472,139.578
3.866122449,137.394
3.877732426,136.81
3.889342404,137.828
3.900952381,140.454
3.912562358,144.779
3.924172336,148.53
3.935782313,151.234
3.947392290,152.614
3.959002268,152.542
3.970612245,151.21
3.982222222,148.579
3.993832200,144.799
4.005442177,140.169
4.017052154,136.645
4.028662132,135.216
4.040272109,135.391
4.051882086,137.156
4.063492063,139.903
4.075102041,143.072
4.086712018,145.766
4.098321995,148.029
4.109931973,149.568
4.121541950,150.401
4.133151927,150.692
4.144761905,150.494
4.156371882,150.068
4.167981859,149.141
4.179591837,147.9
4.191201814,146.024
4.202811791,0
4.214421769,0
4.226031746,0
4.237641723,0
4.249251701,0
4.260861678,0
4.272471655,0
4.284081633,0
4.295691610,0
4.307301587,0
4.318911565,0
4.330521542,0
4.342131519,0
4.353741497,0
4.365351474,0
4.376961451,0
4.388571429,0
4.400181406,0
4.411791383,0
4.423401361,0
4.435011338,0
4.446621315,0
4.458231293,0
4.469841270,156.739
4.481451247,158.61
4.493061224,158.497
4.504671202,153.702
4.516281179,152.585
4.527891156,0
4.539501134,0
4.551111111,0
4.562721088,0
4.574331066,0
4.585941043,0
4.597551020,124.454
4.609160998,122.181
4.620770975,119.987
4.632380952,119.126
4.643990930,117.448
4.655600907,113.643
4.667210884,111.265
4.678820862,0
4.690430839,0
4.702040816,0
4.713650794,0
4.725260771,0
4.736870748,0
4.748480726,0
4.760090703,0
4.771700680,0
4.783310658,0
4.794920635,0
4.806530612,0
4.818140590,0
4.829750567,107.075
4.841360544,106.499
4.852970522,103.53
4.864580499,102.639
4.876190476,101.783
4.887800454,100.039
4.899410431,0
4.911020408,0
4.922630385,0
4.934240363,0
4.945850340,0
4.957460317,0
4.969070295,0
4.980680272,0
4.992290249,0
5.003900227,0
5.015510204,0
5.027120181,0
5.038730159,0
5.050340136,0
5.061950113,103.772
5.073560091,105.534
5.085170068,105.01
5.096780045,107.17
5.108390023,110.082
5.120000000,113.985
5.131609977,115.285
5.143219955,117.387
5.154829932,119.133
5.166439909,120.508
5.178049887,121.458
5.189659864,122.044
5.201269841,122.549
5.212879819,123.295
5.224489796,124.221
5.236099773,125.38
5.247709751,126.613
5.259319728,127.743
5.270929705,128.602
5.282539683,128.823
5.294149660,127.826
5.305759637,125.687
5.317369615,122.957
5.328979592,121.069
5.340589569,119.974
5.352199546,119.273
5.363809524,119.375
5.375419501,0
5.387029478,0
5.398639456,141.199
5.410249433,143.931
5.421859410,146.635
5.433469388,147.913
5.445079365,147.779
5.456689342,146.754
5.468299320,145.282
5.479909297,143.942
5.491519274,143.411
5.503129252,143.364
5.514739229,143.891
5.526349206,144.891
5.537959184,145.967
5.549569161,147.321
5.561179138,148.517
5.572789116,149.155
5.584399093,148.92
5.596009070,148.398
5.607619048,147.822
5.619229025,146.571
5.630839002,145.096
5.642448980,147.619
5.654058957,149.461
5.665668934,0
5.677278912,0
5.688888889,0
5.700498866,0
5.712108844,0
5.723718821,0
5.735328798,129.123
5.746938776,129.509
5.758548753,129.875
5.770158730,129.86
5.781768707,129.715
5.793378685,129.121
5.804988662,128.466
5.816598639,128.082
5.828208617,128.011
5.839818594,128.089
5.851428571,127.976
5.863038549,127.583
5.874648526,127.124
5.886258503,126.746
5.897868481,126.576
5.909478458,126.629
5.921088435,126.763
5.932698413,126.876
5.944308390,126.981
5.955918367,127.16
5.967528345,127.416
5.979138322,128.035
5.990748299,130.035
6.002358277,135.984
6.013968254,142.174
6.025578231,146.912
6.037188209,150.952
6.048798186,154.851
6.060408163,158.485
6.072018141,161.792
6.083628118,164.37
6.095238095,166.721
6.106848073,168.426
6.118458050,169.932
6.130068027,171.312
6.141678005,172.333
6.153287982,173.672
6.164897959,175.285
6.176507937,176.493
6.188117914,177.178
6.199727891,177.544
6.211337868,177.158
6.222947846,175.285
6.234557823,171.737
6.246167800,0
6.257777778,0
6.269387755,0
6.280997732,0
6.292607710,0
6.304217687,0
6.315827664,0
6.327437642,162.719
6.339047619,164.065
6.350657596,166.874
6.362267574,169.734
6.373877551,172.191
6.385487528,174.378
6.397097506,175.66
6.408707483,176.157
6.420317460,176.113
6.431927438,175.608
6.443537415,174.665
6.455147392,173.281
6.466757370,171.217
6.478367347,168.809
6.489977324,166.736
6.501587302,165.363
6.513197279,165.368
6.524807256,166.684
6.536417234,169.636
6.548027211,174.078
6.559637188,178.935
6.571247166,183.141
6.582857143,185.845
6.594467120,186.817
6.606077098,185.823
6.617687075,182.713
6.629297052,177.377
6.640907029,170.802
6.652517007,165.493
6.664126984,163.407
6.675736961,164.71
6.687346939,169.06
6.698956916,174.639
6.710566893,179.019
6.722176871,181.235
6.733786848,182.686
6.745396825,183.297
6.757006803,182.816
6.768616780,188.144
6.780226757,0
6.791836735,0
6.803446712,0
6.815056689,0
6.826666667,0
6.838276644,0
6.849886621,0
6.861496599,0
6.873106576,0
6.884716553,0
6.896326531,0
6.907936508,126.23
6.919546485,124.955
6.931156463,124.4
6.942766440,123.853
6.954376417,123.16
6.965986395,122.689
6.977596372,122.188
6.989206349,121.733
7.000816327,121.42
7.012426304,121.555
7.024036281,122.019
7.035646259,122.716
7.047256236,123.662
7.058866213,124.251
7.070476190,124.346
7.082086168,124.729
7.093696145,124.656
7.105306122,124.141
7.116916100,124.528
7.128526077,124.81
7.140136054,125.577
7.151746032,126.884
7.163356009,128.098
7.174965986,129.097
7.186575964,130.067
7.198185941,131.167
7.209795918,132.738
7.221405896,134.557
7.233015873,136.594
7.244625850,138.776
7.256235828,140.898
7.267845805,142.901
7.279455782,144.547
7.291065760,145.499
7.302675737,145.839
7.314285714,145.654
7.325895692,145.279
7.337505669,144.942
7.349115646,144.643
7.360725624,144.423
7.372335601,144.215
7.383945578,144.176
7.395555556,144.397
7.407165533,144.772
7.418775510,145.266
7.430385488,145.764
7.441995465,146.436
7.453605442,147.558
7.465215420,148.972
7.476825397,150.378
7.488435374,151.316
7.500045351,151.323
7.511655329,150.282
7.523265306,148.21
7.534875283,144.969
7.546485261,141.084
7.558095238,138.66
7.569705215,137.937
7.581315193,139.031
7.592925170,141.079
7.604535147,143.306
7.616145125,145.638
7.627755102,147.819
7.639365079,149.212
7.650975057,149.226
7.662585034,147.959
7.674195011,0
7.685804989,0
7.697414966,0
7.709024943,0
7.720634921,149.901
7.732244898,142.918
7.743854875,139.046
7.755464853,0
7.767074830,0
7.778684807,0
7.790294785,0
7.801904762,134.31
7.813514739,136.085
7.825124717,136.49
7.836734694,136.173
7.848344671,135.633
7.859954649,134.054
7.871564626,131.904
7.883174603,130.098
7.894784580,129.222
7.906394558,129.23
7.918004535,130.567
7.929614512,132.546
7.941224490,135.215
7.952834467,0
7.964444444,0
7.976054422,0
7.987664399,0
7.999274376,0
8.010884354,0
8.022494331,0
8.034104308,0
8.045714286,142.344
8.057324263,141.741
8.068934240,143.108
8.080544218,144.649
8.092154195,146.354
8.103764172,149.848
8.115374150,153.048
8.126984127,155.335
8.138594104,156.695
8.150204082,157.454
8.161814059,157.292
8.173424036,156.213
8.185034014,154.279
8.196643991,151.825
8.208253968,149.008
8.219863946,145.742
8.231473923,144.731
8.243083900,141.901
8.254693878,0
8.266303855,0
8.277913832,0
8.289523810,0
8.301133787,147.844
8.312743764,145.432
8.324353741,145.279
8.335963719,147.172
8.347573696,151.487
8.359183673,157.824
8.370793651,161.987
8.382403628,165.255
8.394013605,167.428
8.405623583,169.125
8.417233560,170.324
8.428843537,170.957
8.440453515,171.116
8.452063492,171.151
8.463673469,171.175
8.475283447,171.092
8.486893424,171.141
8.498503401,170.173
8.510113379,169.242
8.521723356,167.928
8.533333333,164.963
8.544943311,160.897
8.556553288,153.992
8.568163265,149.728
8.579773243,147.224
8.591383220,145.232
8.602993197,143.33
8.614603175,141.239
8.626213152,139.145
8.637823129,0
8.649433107,0
8.661043084,161.65
8.672653061,161.535
8.684263039,162.624
8.695873016,161.957
8.707482993,161.253
8.719092971,160.822
8.730702948,160.459
8.742312925,160.179
8.753922902,159.799
8.765532880,159.453
8.777142857,159.191
8.788752834,158.983
8.800362812,158.941
8.811972789,158.647
8.823582766,157.925
8.835192744,157.262
8.846802721,0
8.858412698,0
8.870022676,0
8.881632653,0
8.893242630,0
8.904852608,0
8.916462585,0
8.928072562,0
8.939682540,0
8.951292517,0
8.962902494,0
8.974512472,0
8.986122449,0
8.997732426,0
9.009342404,0
9.020952381,278.898
9.032562358,288.1
9.044172336,284.989
9.055782313,284.446
9.067392290,285.467
9.079002268,286.829
9.090612245,288.598
9.102222222,289.452
9.113832200,287.849
9.125442177,283.415
9.137052154,278.198
9.148662132,273.267
9.160272109,271.037
9.171882086,272.852
9.183492063,277.805
9.195102041,283.455
9.206712018,289.204
9.218321995,296.4
9.229931973,305.122
9.241541950,307.878
9.253151927,305.493
9.264761905,299.816
9.276371882,288.572
9.287981859,277.927
9.299591837,274.395
9.311201814,282.677
9.322811791,294.336
9.334421769,304.764
9.346031746,313.847
9.357641723,320.582
9.369251701,322.791
9.380861678,321.252
9.392471655,317.265
9.404081633,310.54
9.415691610,0
9.427301587,0
9.438911565,0
9.450521542,0
9.462131519,0
9.473741497,0
9.485351474,0
9.496961451,0
9.508571429,0
9.520181406,0
9.531791383,0
9.543401361,0
9.555011338,0
9.566621315,648.034
9.578231293,670.076
9.589841270,685.036
9.601451247,686.287
9.613061224,684.589
9.624671202,685.84
9.636281179,686.598
9.647891156,716.469
9.659501134,751.976
9.671111111,767.245
9.682721088,777.735
9.694331066,749.75
9.705941043,0
9.717551020,0
9.729160998,0
9.740770975,615.272
9.752380952,605.602
9.763990930,605.541
9.775600907,593.743
9.787210884,585.284
9.798820862,0
9.810430839,0
9.822040816,0
9.833650794,0
9.845260771,0
9.856870748,0
9.868480726,0
9.880090703,0
9.891700680,0
9.903310658,0
9.914920635,330.618
9.926530612,329.249
9.938140590,328.311
9.949750567,0
9.961360544,0
9.972970522,0
9.984580499,0
9.996190476,0
10.007800454,0
10.019410431,224.302
10.031020408,218.709
10.042630385,217.483
10.054240363,222.062
10.065850340,226.79
10.077460317,231.652
10.089070295,242.521
10.100680272,254.781
10.112290249,262.388
10.123900227,267.03
10.135510204,270.431
10.147120181,271.859
10.158730159,270.423
10.170340136,267.871
10.181950113,264.699
10.193560091,262.407
10.205170068,260.857
10.216780045,260.659
10.228390023,261.926
10.240000000,264.293
10.251609977,267.402
10.263219955,269.353
10.274829932,269.977
10.286439909,269.934
10.298049887,270.502
10.309659864,272.088
10.321269841,275.892
10.332879819,280.586
10.344489796,287.839
10.356099773,298.925
10.367709751,306.788
10.379319728,305.539
10.390929705,301.061
10.402539683,295.611
10.414149660,291.173
10.425759637,285.948
10.437369615,276.807
10.448979592,263.91
10.460589569,260.564
10.472199546,0
10.483809524,0
10.495419501,0
10.507029478,0
10.518639456,0
10.530249433,0
10.541859410,0
10.553469388,0
10.565079365,225.312
10.576689342,223.875
10.588299320,227.422
10.599909297,232.442
10.611519274,240.799
10.623129252,246.173
10.634739229,250.233
10.646349206,254.062
10.657959184,257.128
10.669569161,258.689
10.681179138,258.573
10.692789116,257.402
10.704399093,254.386
10.716009070,248.041
10.727619048,237.823
10.739229025,234.95
10.750839002,235.591
10.762448980,238.065
10.774058957,244.515
10.785668934,0
10.797278912,0
10.808888889,0
10.820498866,0
10.832108844,0
10.843718821,0
10.855328798,168.389
10.866938776,170.615
10.878548753,173.151
10.890158730,176.199
10.901768707,178.958
10.913378685,181.846
10.924988662,183.913
10.936598639,185.529
10.948208617,187.019
10.959818594,188.332
10.971428571,189.823
10.983038549,191.307
10.994648526,192.733
11.006258503,193.947
11.017868481,195.187
11.029478458,196.05
11.041088435,196.059
11.052698413,195.896
11.064308390,195.429
11.075918367,194.29
11.087528345,195.309
11.099138322,202.732
11.110748299,205.909
11.122358277,0
11.133968254,206.767
11.145578231,204.896
11.157188209,203.871
11.168798186,202.467
11.180408163,199.991
11.192018141,196.273
11.203628118,192.422
11.215238095,189.81
11.226848073,188.943
11.238458050,189.083
11.250068027,190.613
11.261678005,193.187
11.273287982,195.701
11.284897959,198.698
11.296507937,201.834
11.308117914,204.535
11.319727891,206.173
11.331337868,204.956
11.342947846,201.272
11.354557823,195.104
11.366167800,189.011
11.377777778,183.112
11.389387755,178.781
11.400997732,175.392
11.412607710,176.822
11.424217687,183.507
11.435827664,192.735
11.447437642,201.331
11.459047619,207.196
11.470657596,210.678
11.482267574,212.925
11.493877551,213.564
11.505487528,212.15
11.517097506,209.902
11.528707483,206.606
11.540317460,0
11.551927438,0
11.563537415,0
11.575147392,0
11.586757370,0
11.598367347,0
11.609977324,0
11.621587302,0
11.633197279,0
11.644807256,0
11.656417234,0
11.668027211,0
11.679637188,0
11.691247166,0
11.702857143,0
11.714467120,520.098
11.726077098,548.067
11.737687075,537.317
11.749297052,542.605
11.760907029,548.864
11.772517007,544.141
11.784126984,574.725
11.795736961,589.13
11.807346939,607.271
11.818956916,629.411
11.830566893,629.044
11.842176871,625.081
11.853786848,0
11.865396825,672.887
11.877006803,669.361
11.888616780,675.553
11.900226757,0
11.911836735,0
11.923446712,619.951
11.935056689,645.444
11.946666667,653.499
11.958276644,633.109
11.969886621,0
11.981496599,608.613
11.993106576,627.883
12.004716553,617.014
12.016326531,612.975
12.027936508,599.528
12.039546485,589.249
12.051156463,604.304
12.062766440,598.307
12.074376417,0
12.085986395,0
12.097596372,0
12.109206349,0
12.120816327,0
12.132426304,0
12.144036281,0
12.155646259,0
12.167256236,0
12.178866213,0
12.190476190,0
12.202086168,0
12.213696145,0
12.225306122,0
12.236916100,251.964
12.248526077,245.133
12.260136054,238.652
12.271746032,239.697
12.283356009,243.543
12.294965986,248.403
12.306575964,256.833
12.318185941,270.703
12.329795918,281.24
12.341405896,287.791
12.353015873,292.192
12.364625850,294.21
12.376235828,295.346
12.387845805,295.431
12.399455782,295.681
12.411065760,295.967
12.422675737,297.019
12.434285714,299.304
12.445895692,301.841
12.457505669,305.014
12.469115646,307.612
12.480725624,307.662
12.492335601,304.72
12.503945578,300.279
12.515555556,297.275
12.527165533,295.219
12.538775510,292.215
12.550385488,289.089
12.561995465,285.995
12.573605442,280.657
12.585215420,276.236
12.596825397,0
12.608435374,0
12.620045351,0
12.631655329,0
12.643265306,0
12.654875283,204.633
12.666485261,201.698
12.678095238,0
12.689705215,0
12.701315193,178.682
12.712925170,174.003
12.724535147,172.048
12.736145125,170.627
12.747755102,168.355
12.759365079,166.004
12.770975057,164.148
12.782585034,162.627
12.794195011,161.745
12.805804989,161.391
12.817414966,161.542
12.829024943,162.137
12.840634921,162.388
12.852244898,162.299
12.863854875,161.741
12.875464853,159.41
12.887074830,152.756
12.898684807,152.049
12.910294785,160.087
12.921904762,0
12.933514739,0
12.945124717,149.646
12.956734694,147.471
12.968344671,144.69
12.979954649,143.821
12.991564626,143.004
13.003174603,144.526
13.014784580,146.183
13.026394558,148.149
13.038004535,149.642
13.049614512,149.788
13.061224490,148.985
13.072834467,147.983
13.084444444,147.434
13.096054422,147.436
13.107664399,147.787
13.119274376,148.145
13.130884354,148.264
13.142494331,148.355
13.154104308,147.937
13.165714286,148.247
13.177324263,148.511
13.188934240,146.874
13.200544218,0
13.212154195,0
13.223764172,0
13.235374150,0
13.246984127,139.809
13.258594104,142.714
13.270204082,146.302
13.281814059,150.131
13.293424036,153.686
13.305034014,157.009
13.316643991,160.396
13.328253968,163.999
13.339863946,167.656
13.351473923,170.666
13.363083900,172.6
13.374693878,173.61
13.386303855,173.798
13.397913832,173.315
13.409523810,172.392
13.421133787,171.278
13.432743764,170.275
13.444353741,169.356
13.455963719,168.858
13.467573696,168.977
13.479183673,169.724
13.490793651,171.085
13.502403628,171.721
13.514013605,171.789
13.525623583,171.192
13.537233560,169.383
13.548843537,167.493
13.560453515,165.752
13.572063492,164.45
13.583673469,164.315
13.595283447,163.993
13.606893424,163.704
13.618503401,163.201
13.630113379,162.092
13.641723356,161.544
13.653333333,161.544
13.664943311,162.114
13.676553288,163.186
13.688163265,164.278
13.699773243,165.295
13.711383220,165.661
13.722993197,165.584
13.734603175,165.122
13.746213152,164.425
13.757823129,163.857
13.769433107,163.018
13.781043084,161.858
13.792653061,160.497
13.804263039,159.286
13.815873016,158.875
13.827482993,159.741
13.839092971,161.723
13.850702948,164.64
13.862312925,168.361
13.873922902,171.696
13.885532880,173.48
13.897142857,173.602
13.908752834,171.869
13.920362812,168.078
13.931972789,162.32
13.943582766,157.246
13.955192744,154.791
13.966802721,154.603
13.978412698,156.85
13.990022676,160.841
14.001632653,165.654
14.013242630,170.082
14.024852608,172.854
14.036462585,174.309
14.048072562,174.872
14.059682540,174.459
14.071292517,173.096
14.082902494,0
14.094512472,0
14.106122449,0
14.117732426,0
14.129342404,0
14.140952381,0
14.152562358,0
14.164172336,0
14.175782313,0
14.187392290,0
14.199002268,0
14.210612245,0
14.222222222,0
14.233832200,163.707
14.245442177,159.046
14.257052154,154.652
14.268662132,153.849
14.280272109,153.59
14.291882086,155.638
14.303492063,162.049
14.315102041,170.914
14.326712018,175.918
14.338321995,179.396
14.349931973,182.312
14.361541950,184.873
14.373151927,186.697
14.384761905,187.982
14.396371882,189.222
14.407981859,190.761
14.419591837,192.705
14.431201814,195.07
14.442811791,197.377
14.454421769,199.336
14.466031746,200.748
14.477641723,201.572
14.489251701,201.627
14.500861678,200.938
14.512471655,199.649
14.524081633,197.677
14.535691610,195.637
14.547301587,193.941
14.558911565,192.79
14.570521542,191.976
14.582131519,191.32
14.593741497,190.247
14.605351474,188.356
14.616961451,185.056
14.628571429,180.333
14.640181406,174.828
14.651791383,169.77
14.663401361,165.912
14.675011338,163.47
14.686621315,162.911
14.698231293,164.037
14.709841270,165.845
14.721451247,167.669
14.733061224,168.993
14.744671202,169.691
14.756281179,170.017
14.767891156,170.155
14.779501134,170.098
14.791111111,169.764
14.802721088,168.962
14.814331066,167.842
14.825941043,166.661
14.837551020,165.735
14.849160998,164.942
14.860770975,164.156
14.872380952,163.462
14.883990930,162.745
14.895600907,162.556
14.907210884,162.945
14.918820862,164.003
14.930430839,165.503
14.942040816,167.389
14.953650794,169.268
14.965260771,171.223
14.976870748,173.394
14.988480726,175.044
15.000090703,175.668
15.011700680,174.943
15.023310658,173.251
15.034920635,170.473
15.046530612,166.452
15.058140590,162.332
15.069750567,159.44
15.081360544,157.244
15.092970522,156.526
15.104580499,157.247
15.116190476,159.217
15.127800454,162.336
15.139410431,166.03
15.151020408,169.344
15.162630385,171.66
15.174240363,172.897
15.185850340,172.545
15.197460317,170.607
15.209070295,167.664
15.220680272,164.168
15.232290249,160.873
15.243900227,157.841
15.255510204,155.168
15.267120181,153.421
15.278730159,155.05
15.290340136,161.29
15.301950113,166.945
15.313560091,171.215
15.325170068,174.088
15.336780045,175.707
15.348390023,176.148
15.360000000,175.356
15.371609977,173.359
15.383219955,169.87
15.394829932,165.11
15.406439909,161
15.418049887,158.648
15.429659864,157.068
15.441269841,158.467
15.452879819,161.982
15.464489796,164.775
15.476099773,167.283
15.487709751,169.424
15.499319728,170.369
15.510929705,170.627
15.522539683,169.798
15.534149660,167.491
15.545759637,165.256
15.557369615,163.173
15.568979592,161.711
15.580589569,159.898
15.592199546,158.114
15.603809524,157.08
15.615419501,156.271
15.627029478,156.122
15.638639456,156.754
15.650249433,157.73
15.661859410,159.653
15.673469388,165.319
15.685079365,172.042
15.696689342,175.041
15.708299320,176.188
15.719909297,176.335
15.731519274,176.05
15.743129252,174.725
15.754739229,171.085
15.766349206,165.038
15.777959184,159.318
15.789569161,156.188
15.801179138,0
15.812789116,0
15.824399093,0
15.836009070,0
15.847619048,0
15.859229025,0
15.870839002,0
15.882448980,0
15.894058957,0
15.905668934,0
15.917278912,0
15.928888889,0
15.940498866,0
15.952108844,0
15.963718821,0
15.975328798,0
15.986938776,0
15.998548753,0
16.010158730,0
16.021768707,0
16.033378685,0
16.044988662,0
16.056598639,0
16.068208617,0
16.079818594,0
16.091428571,0
16.103038549,0
16.114648526,0
16.126258503,0
16.137868481,0
16.149478458,0
16.161088435,0
16.172698413,0
16.184308390,598.145
16.195918367,578.197
16.207528345,584.767
16.219138322,585.535
16.230748299,617.769
16.242358277,638.249
16.253968254,653.757
16.265578231,670.406
16.277188209,666.152
16.288798186,653.144
16.300408163,0
16.312018141,0
16.323628118,575.001
16.335238095,553.746
16.346848073,555.191
16.358458050,0
16.370068027,524.193
16.381678005,508.671
16.393287982,527.984
16.404897959,540.074
16.416507937,556.824
16.428117914,586.922
16.439727891,589.53
16.451337868,573.478
16.462947846,548.604
16.474557823,527.842
16.486167800,539.664
16.497777778,536.5
16.509387755,530.059
16.520997732,0
16.532607710,0
16.544217687,0
16.555827664,0
16.567437642,0
16.579047619,0
16.590657596,0
16.602267574,0
16.613877551,354.729
16.625487528,353.736
16.637097506,351.641
16.648707483,344.329
16.660317460,340.857
16.671927438,330.448
16.683537415,319.653
16.695147392,0
16.706757370,0
16.718367347,0
16.729977324,0
16.741587302,0
16.753197279,0
16.764807256,0
16.776417234,0
16.788027211,0
16.799637188,0
16.811247166,0
16.822857143,0
16.834467120,0
16.846077098,0
16.857687075,0
16.869297052,0
16.880907029,0
16.892517007,0
16.904126984,0
16.915736961,101.139
16.927346939,101.604
16.938956916,101.371
16.950566893,101.169
16.962176871,100.925
16.973786848,100.561
16.985396825,100.437
16.997006803,101.058
17.008616780,101.97
17.020226757,0
17.031836735,103.748
17.043446712,104.755
17.055056689,103.452
17.066666667,103.126
17.078276644,102.446
17.089886621,100.544
17.101496599,98.4148
17.113106576,0
17.124716553,102.571
17.136326531,102.475
17.147936508,102.902
17.159546485,102.519
17.171156463,101.996
17.182766440,0
17.194376417,0
17.205986395,0
17.217596372,0
17.229206349,0
