time,freq
2.867664399,283.952
2.879274376,287.19
2.890884354,289.966
2.902494331,291.627
2.914104308,292.333
2.925714286,293.042
2.937324263,292.919
2.948934240,291.297
2.960544218,289.045
2.972154195,287.141
2.983764172,283.041
2.995374150,273.679
3.006984127,257.031
3.018594104,256.009
3.030204082,258.222
3.041814059,378.376
3.053424036,338.872
3.065034014,329.048
3.076643991,326.304
3.088253968,324.241
3.099863946,321.192
3.111473923,318.794
3.123083900,317.506
3.134693878,317.666
3.146303855,319.294
3.157913832,321.507
3.169523810,323.226
3.181133787,324.649
3.192743764,325.637
3.204353741,325.229
3.215963719,320.422
3.227573696,315.182
3.239183673,308.135
3.250793651,301.896
3.262403628,296.232
3.274013605,289.833
3.285623583,285.569
3.297233560,283.31
3.308843537,283.58
3.320453515,288.292
3.332063492,292.309
3.343673469,296.172
3.355283447,299.16
3.366893424,300.149
3.378503401,299.605
3.390113379,298.334
3.401723356,296.637
3.413333333,295.517
3.424943311,295.413
3.436553288,295.811
3.448163265,296.457
3.459773243,296.394
3.471383220,296.031
3.482993197,294.632
3.494603175,290.134
3.506213152,75.4759
3.517823129,117.459
3.529433107,118.231
3.541043084,553.906
3.552653061,567.074
3.564263039,642.747
3.575873016,448.668
3.587482993,452.886
3.599092971,445.487
3.610702948,442.954
3.622312925,446.321
3.633922902,449.438
3.645532880,451.989
3.657142857,452.076
3.668752834,451.586
3.680362812,448.1
3.691972789,441.461
3.703582766,433.242
3.715192744,426.471
3.726802721,423.922
3.738412698,424.361
3.750022676,427.82
3.761632653,432.499
3.773242630,437.604
3.784852608,442.819
3.796462585,448.264
3.808072562,453.216
3.819682540,457.309
3.831292517,458.053
3.842902494,454.034
3.854512472,445.553
3.866122449,433.725
3.877732426,421.304
3.889342404,413.167
3.900952381,410.46
3.912562358,412.533
3.924172336,420.062
3.935782313,431.087
3.947392290,443.107
3.959002268,452.01
3.970612245,457.467
3.982222222,458.057
3.993832200,454.49
4.005442177,447.045
4.017052154,435.651
4.028662132,423.082
4.040272109,412.254
4.051882086,406.385
4.063492063,405.653
4.075102041,410.221
4.086712018,418.214
4.098321995,427.27
4.109931973,435.432
4.121541950,442.941
4.133151927,447.992
4.144761905,450.905
4.156371882,452.21
4.167981859,451.641
4.179591837,450.445
4.191201814,447.97
4.202811791,443.744
4.214421769,439.242
4.237641723,782.897
4.249251701,766.821
4.260861678,786.183
4.272471655,723.612
4.295691610,629.697
4.307301587,645.177
4.318911565,621.768
4.330521542,597.373
4.342131519,644.324
4.353741497,597.415
4.365351474,611.521
4.388571429,633.472
4.411791383,655.284
4.423401361,620.703
4.435011338,623.406
4.446621315,631.227
4.458231293,647.159
4.481451247,636.891
4.504671202,66.7663
4.516281179,158.497
4.527891156,66.9681
4.539501134,459.01
4.551111111,66.5414
4.562721088,60.0508
4.574331066,60.0526
4.585941043,162.845
4.597551020,162.042
4.609160998,163.488
4.620770975,124.454
4.632380952,122.181
4.643990930,119.987
4.655600907,119.126
4.667210884,117.448
4.678820862,113.643
4.702040816,221.658
4.713650794,62.7853
4.725260771,227.526
4.736870748,237.965
4.748480726,712.866
4.760090703,717.872
4.771700680,659.462
4.794920635,609.589
4.806530612,631.479
4.818140590,662.035
4.829750567,666.597
4.841360544,617.691
4.852970522,574.493
4.864580499,552.024
4.876190476,551.978
4.887800454,541.966
4.899410431,544.638
4.911020408,199.906
4.922630385,580.69
4.934240363,731.16
4.945850340,757.74
4.957460317,719.29
4.969070295,670.731
4.980680272,653.41
4.992290249,380.184
5.003900227,344.082
5.015510204,319.94
5.027120181,299.08
5.038730159,288.017
5.050340136,279.142
5.061950113,270.95
5.073560091,262.679
5.085170068,259.172
5.096780045,261.767
5.108390023,553.509
5.120000000,574.325
5.131609977,598.907
5.143219955,322.667
5.154829932,340.311
5.166439909,350.231
5.178049887,355.956
5.189659864,360.487
5.201269841,363.811
5.212879819,365.844
5.224489796,367.298
5.236099773,369.302
5.247709751,371.987
5.259319728,375.297
5.270929705,379.091
5.282539683,382.49
5.294149660,385.407
5.305759637,386.704
5.317369615,384.459
5.328979592,378.352
5.340589569,370.89
5.352199546,364.934
5.363809524,360.727
5.375419501,358.052
5.387029478,361.062
5.398639456,380.978
5.410249433,404.142
5.421859410,415.848
5.433469388,426.711
5.445079365,437.809
5.456689342,443.439
5.468299320,443.754
5.479909297,441.058
5.491519274,436.72
5.503129252,432.537
5.514739229,430.386
5.526349206,429.948
5.537959184,431.217
5.549569161,434.047
5.561179138,437.148
5.572789116,441.248
5.584399093,444.929
5.596009070,447.358
5.607619048,447.114
5.619229025,444.909
5.630839002,443.376
5.642448980,439.924
5.654058957,434.941
5.665668934,442.835
5.677278912,550.94
5.688888889,572.757
5.700498866,405.699
5.712108844,408.289
5.723718821,411.995
5.735328798,131.258
5.746938776,393.439
5.758548753,387.659
5.770158730,388.201
5.781768707,389.448
5.793378685,389.605
5.804988662,389.36
5.816598639,387.816
5.828208617,385.844
5.839818594,384.469
5.851428571,383.996
5.863038549,384.308
5.874648526,384.113
5.886258503,383.014
5.897868481,381.734
5.909478458,380.534
5.921088435,379.828
5.932698413,379.866
5.944308390,380.224
5.955918367,380.588
5.967528345,380.884
5.979138322,381.373
5.990748299,382.076
6.002358277,383.525
6.013968254,388.585
6.025578231,401.809
6.037188209,421.415
6.048798186,437.383
6.060408163,450.321
6.072018141,462.289
6.083628118,473.435
6.095238095,483.689
6.106848073,491.623
6.118458050,499.264
6.130068027,504.589
6.141678005,509.187
6.153287982,513.52
6.164897959,516.525
6.176507937,520.278
6.188117914,525.372
6.199727891,529.081
6.211337868,531.393
6.222947846,532.303
6.234557823,531.548
6.246167800,526.745
6.257777778,515.822
6.269387755,532.038
6.280997732,523.349
6.292607710,575.528
6.304217687,650.097
6.315827664,698.535
6.327437642,692.893
6.339047619,690.132
6.350657596,241.878
6.362267574,245.113
6.373877551,498.774
6.385487528,507.485
6.397097506,514.904
6.408707483,522.33
6.420317460,526.646
6.431927438,528.33
6.443537415,528.651
6.455147392,527.371
6.466757370,524.687
6.478367347,520.812
6.489977324,514.81
6.501587302,507.658
6.513197279,501.215
6.524807256,496.679
6.536417234,495.715
6.548027211,499.13
6.559637188,507.121
6.571247166,520.37
6.582857143,534.737
6.594467120,547.514
6.606077098,556.561
6.617687075,560.499
6.629297052,558.158
6.640907029,549.34
6.652517007,534.896
6.664126984,516.12
6.675736961,499.424
6.687346939,490.709
6.698956916,493.111
6.710566893,505.051
6.722176871,521.633
6.733786848,535.027
6.745396825,542.517
6.757006803,547.828
6.768616780,550.025
6.780226757,549.298
6.791836735,561.915
6.803446712,560.277
6.815056689,556.272
6.826666667,552.265
6.838276644,593.139
6.849886621,270.447
6.861496599,802.419
6.873106576,771.161
6.884716553,760.477
6.896326531,601.625
6.907936508,564.56
6.919546485,533.789
6.931156463,512.169
6.942766440,504.241
6.954376417,500.721
6.965986395,497.671
6.977596372,493.246
6.989206349,491.275
7.000816327,489.357
7.012426304,487.548
7.024036281,485.912
7.035646259,485.816
7.047256236,487.591
7.058866213,490.134
7.070476190,493.779
7.082086168,496.857
7.093696145,496.82
7.105306122,498.751
7.116916100,499.526
7.128526077,497.008
7.140136054,498.85
7.151746032,499.017
7.163356009,501.244
7.174965986,506.206
7.186575964,511.306
7.198185941,515.5
7.209795918,519.398
7.221405896,523.638
7.233015873,529.316
7.244625850,536.619
7.256235828,544.455
7.267845805,553.338
7.279455782,561.699
7.291065760,569.946
7.302675737,577.059
7.314285714,581.549
7.325895692,583.461
7.337505669,583.064
7.349115646,581.644
7.360725624,580.229
7.372335601,579.004
7.383945578,578.204
7.395555556,577.148
7.407165533,576.824
7.418775510,577.451
7.430385488,578.861
7.441995465,580.8
7.453605442,582.833
7.465215420,585.046
7.476825397,589.315
7.488435374,594.799
7.500045351,600.441
7.511655329,604.733
7.523265306,605.764
7.534875283,602.172
7.546485261,594.564
7.558095238,583.083
7.569705215,568.48
7.581315193,557.367
7.592925170,551.979
7.604535147,554.987
7.616145125,562.992
7.627755102,571.355
7.639365079,580.6
7.650975057,589.463
7.662585034,596.216
7.674195011,597.579
7.685804989,591.377
7.697414966,574.964
7.709024943,548.914
7.720634921,516.471
7.732244898,482.566
7.743854875,456.335
7.755464853,430.302
7.767074830,417.306
7.778684807,426.452
7.790294785,664.537
7.801904762,694.385
7.813514739,578.348
7.825124717,536.714
7.836734694,543.178
7.848344671,545.687
7.859954649,545.04
7.871564626,543.388
7.883174603,538.241
7.894784580,529.733
7.906394558,522.056
7.918004535,517.622
7.929614512,518.189
7.941224490,522.778
7.952834467,530.207
7.964444444,540.296
7.976054422,566.155
7.987664399,645.318
7.999274376,718.717
8.010884354,733.359
8.022494331,689.863
8.034104308,705.353
8.045714286,703.371
8.057324263,530.114
8.068934240,429.793
8.080544218,425.217
8.092154195,428.242
8.103764172,432.869
8.115374150,437.487
8.126984127,446.455
8.138594104,457.299
8.150204082,465.098
8.161814059,469.575
8.173424036,472.299
8.185034014,472.307
8.196643991,469.492
8.208253968,463.954
8.219863946,456.932
8.231473923,448.611
8.243083900,437.261
8.254693878,419.597
8.266303855,394.519
8.277913832,369.44
8.289523810,348.319
8.301133787,667.963
8.312743764,311.038
8.324353741,297.818
8.335963719,291.34
8.347573696,290.379
8.359183673,294.026
8.370793651,301.981
8.382403628,313.754
8.394013605,322.59
8.405623583,329.727
8.417233560,334.278
8.428843537,337.885
8.440453515,340.447
8.452063492,341.88
8.463673469,342.302
8.475283447,342.327
8.486893424,342.399
8.498503401,342.14
8.510113379,342.376
8.521723356,340.586
8.533333333,338.77
8.544943311,336.418
8.556553288,330.845
8.568163265,322.142
8.579773243,310.441
8.591383220,301.3
8.602993197,295.427
8.614603175,291.123
8.626213152,287.025
8.637823129,282.648
8.649433107,277.916
8.661043084,283.6
8.672653061,621.056
8.684263039,317.693
8.695873016,321.597
8.707482993,325.34
8.719092971,324.226
8.730702948,322.636
8.742312925,321.75
8.753922902,321.066
8.765532880,320.481
8.777142857,319.8
8.788752834,319.022
8.800362812,318.421
8.811972789,318.031
8.823582766,317.885
8.835192744,317.487
8.846802721,316.695
8.858412698,314.319
8.870022676,301.127
8.881632653,705.144
8.893242630,665.153
8.928072562,58.1266
8.939682540,86.0554
8.951292517,86.4725
8.962902494,174.013
8.974512472,784.024
8.986122449,770.428
8.997732426,665.414
9.009342404,731.639
9.020952381,709.337
9.032562358,728.097
9.044172336,278.898
9.055782313,288.1
9.067392290,284.989
9.079002268,284.446
9.090612245,285.467
9.102222222,286.829
9.113832200,288.598
9.125442177,289.452
9.137052154,287.849
9.148662132,283.414
9.160272109,278.198
9.171882086,273.267
9.183492063,271.037
9.195102041,272.852
9.206712018,277.805
9.218321995,283.455
9.229931973,289.204
9.241541950,296.4
9.253151927,305.122
9.264761905,307.878
9.276371882,305.493
9.287981859,299.816
9.299591837,288.572
9.311201814,277.927
9.322811791,274.395
9.334421769,282.677
9.346031746,294.336
9.357641723,304.764
9.369251701,313.847
9.380861678,320.582
9.392471655,322.791
9.404081633,321.252
9.415691610,317.265
9.427301587,310.54
9.438911565,300.504
9.450521542,284.733
9.462131519,780.531
9.485351474,47.3894
9.508571429,47.5036
9.520181406,826.133
9.578231293,69.2787
9.589841270,648.034
9.601451247,670.076
9.613061224,685.036
9.624671202,686.287
9.636281179,684.589
9.647891156,685.84
9.659501134,686.598
9.671111111,716.469
9.694331066,767.245
9.705941043,777.735
9.717551020,749.75
9.729160998,186.85
9.740770975,372.181
9.752380952,660.301
9.763990930,615.272
9.787210884,42.291
9.798820862,593.743
9.810430839,585.284
9.822040816,106.247
9.845260771,363.179
9.856870748,361.137
9.880090703,632.378
9.891700680,564.658
9.903310658,550.666
9.914920635,532.966
9.926530612,90.9706
9.938140590,330.618
9.949750567,329.248
9.961360544,661.476
9.972970522,628.771
9.984580499,406.893
9.996190476,405.379
10.007800454,623.107
10.019410431,627.435
10.031020408,702.54
10.042630385,698.655
10.054240363,709.217
10.065850340,217.483
10.077460317,222.062
10.089070295,226.79
10.100680272,696.388
10.112290249,242.521
10.123900227,254.781
10.135510204,262.388
10.147120181,267.03
10.158730159,270.431
10.170340136,271.859
10.181950113,270.423
10.193560091,267.871
10.205170068,264.699
10.216780045,262.407
10.228390023,260.857
10.240000000,260.659
10.251609977,261.926
10.263219955,264.293
10.274829932,267.402
10.286439909,269.353
10.298049887,269.977
10.309659864,269.933
10.321269841,270.502
10.332879819,272.088
10.344489796,275.892
10.356099773,280.586
10.367709751,287.839
10.379319728,298.925
10.390929705,306.788
10.402539683,305.539
10.414149660,301.061
10.425759637,295.611
10.437369615,291.173
10.448979592,285.948
10.460589569,276.807
10.472199546,263.91
10.483809524,260.564
10.518639456,47.2871
10.530249433,443.606
10.541859410,396.008
10.553469388,309.981
10.565079365,282.294
10.576689342,240.281
10.588299320,225.312
10.599909297,223.875
10.611519274,227.422
10.623129252,232.442
10.634739229,240.799
10.646349206,246.173
10.657959184,250.233
10.669569161,254.062
10.681179138,257.128
10.692789116,258.689
10.704399093,258.573
10.716009070,257.402
10.727619048,254.386
10.739229025,248.041
10.750839002,237.823
10.762448980,234.95
10.774058957,235.591
10.785668934,238.065
10.797278912,244.515
10.808888889,256.565
10.820498866,268.841
10.832108844,280.347
10.843718821,288.14
10.855328798,302.45
10.866938776,322.98
10.878548753,334.612
10.890158730,340.368
10.901768707,345.373
10.913378685,351.807
10.924988662,357.214
10.936598639,363.086
10.948208617,367.439
10.959818594,370.644
10.971428571,373.772
10.983038549,376.401
10.994648526,379.302
11.006258503,382.332
11.017868481,385.252
11.029478458,387.638
11.041088435,390.166
11.052698413,392.098
11.064308390,392.223
11.075918367,391.741
11.087528345,390.971
11.099138322,388.735
11.110748299,389.398
11.122358277,404.404
11.133968254,398.08
11.145578231,443.094
11.157188209,414.576
11.168798186,410.357
11.180408163,408.317
11.192018141,405.558
11.203628118,400.57
11.215238095,393.517
11.226848073,385.791
11.238458050,380.098
11.250068027,378.004
11.261678005,377.938
11.273287982,380.832
11.284897959,385.915
11.296507937,390.745
11.308117914,396.813
11.319727891,403.074
11.331337868,408.536
11.342947846,412.305
11.354557823,410.424
11.366167800,402.865
11.377777778,390.808
11.389387755,378.243
11.400997732,366.795
11.412607710,358.57
11.424217687,351.377
11.435827664,352.297
11.447437642,365.319
11.459047619,382.656
11.470657596,401.084
11.482267574,413.632
11.493877551,420.779
11.505487528,425.549
11.517097506,427.361
11.528707483,424.497
11.540317460,419.9
11.551927438,413.226
11.563537415,402.446
11.575147392,384.377
11.586757370,364.586
11.598367347,361.148
11.609977324,888.539
11.621587302,859.869
11.644807256,50.4321
11.656417234,900.111
11.668027211,910.21
11.679637188,915.23
11.691247166,892.293
11.702857143,336.909
11.714467120,329.454
11.726077098,430.711
11.737687075,520.098
11.749297052,548.066
11.760907029,537.317
11.772517007,542.605
11.784126984,548.864
11.795736961,155.068
11.807346939,574.725
11.818956916,589.13
11.830566893,607.272
11.842176871,629.411
11.853786848,629.044
11.865396825,625.081
11.877006803,675.121
11.888616780,672.887
11.900226757,669.361
11.911836735,675.553
11.923446712,606.088
11.935056689,62.2006
11.946666667,619.951
11.958276644,645.444
11.969886621,653.5
11.981496599,633.109
11.993106576,648.389
12.004716553,608.613
12.016326531,627.883
12.027936508,617.014
12.039546485,612.975
12.051156463,599.528
12.062766440,589.249
12.074376417,604.304
12.085986395,598.307
12.109206349,45.5946
12.120816327,572.352
12.132426304,372.716
12.144036281,230.814
12.155646259,581.632
12.167256236,611.428
12.178866213,658.31
12.190476190,652.616
12.202086168,662.851
12.213696145,395.71
12.225306122,645.877
12.236916100,86.5519
12.248526077,125.627
12.260136054,251.964
12.271746032,245.133
12.283356009,238.652
12.294965986,239.697
12.306575964,243.543
12.318185941,248.403
12.329795918,256.833
12.341405896,270.703
12.353015873,281.24
12.364625850,287.791
12.376235828,292.192
12.387845805,294.21
12.399455782,295.346
12.411065760,295.431
12.422675737,295.681
12.434285714,295.967
12.445895692,297.019
12.457505669,299.304
12.469115646,301.841
12.480725624,305.014
12.492335601,307.612
12.503945578,307.662
12.515555556,304.72
12.527165533,300.279
12.538775510,297.275
12.550385488,295.219
12.561995465,292.215
12.573605442,289.089
12.585215420,285.995
12.596825397,280.657
12.608435374,276.236
12.620045351,72.9558
12.631655329,91.058
12.643265306,407.863
12.654875283,424.481
12.666485261,424.195
12.678095238,204.633
12.689705215,201.698
12.701315193,145.027
12.712925170,405.02
12.724535147,359.894
12.736145125,349.645
12.747755102,345.418
12.759365079,342.508
12.770975057,337.57
12.782585034,332.574
12.794195011,328.756
12.805804989,325.611
12.817414966,323.678
12.829024943,322.827
12.840634921,323.048
12.852244898,324.117
12.863854875,324.847
12.875464853,324.337
12.887074830,322.872
12.898684807,318.947
12.910294785,307.44
12.921904762,304.831
12.933514739,316.533
12.945124717,331.013
12.956734694,316.578
12.968344671,301.911
12.979954649,295.801
12.991564626,291.999
13.003174603,289.421
13.014784580,285.999
13.026394558,288.662
13.038004535,292.001
13.049614512,295.695
13.061224490,298.876
13.072834467,299.696
13.084444444,298.279
13.096054422,296.243
13.107664399,295.075
13.119274376,294.845
13.130884354,295.469
13.142494331,296.268
13.154104308,296.47
13.165714286,296.793
13.177324263,296.021
13.188934240,296.416
13.200544218,301.575
13.212154195,310.823
13.223764172,332.418
13.235374150,353.591
13.246984127,370.45
13.258594104,388.246
13.270204082,405.862
13.281814059,422.347
13.293424036,435.991
13.305034014,448.007
13.316643991,459.221
13.328253968,469.244
13.339863946,479.228
13.351473923,490.19
13.363083900,501.232
13.374693878,510.641
13.386303855,517.003
13.397913832,520.51
13.409523810,521.502
13.421133787,520.321
13.432743764,517.756
13.444353741,514.619
13.455963719,511.632
13.467573696,508.674
13.479183673,506.686
13.490793651,506.722
13.502403628,508.578
13.514013605,512.748
13.525623583,515.17
13.537233560,515.647
13.548843537,514.377
13.560453515,509.538
13.572063492,503.524
13.583673469,498.265
13.595283447,493.644
13.606893424,493.387
13.618503401,492.517
13.630113379,491.657
13.641723356,490.653
13.653333333,486.912
13.664943311,484.967
13.676553288,484.551
13.688163265,485.882
13.699773243,489.13
13.711383220,492.316
13.722993197,495.66
13.734603175,496.953
13.746213152,496.938
13.757823129,495.676
13.769433107,493.709
13.781043084,492.078
13.792653061,489.712
13.804263039,486.335
13.815873016,482.324
13.827482993,478.528
13.839092971,476.677
13.850702948,478.679
13.862312925,484.014
13.873922902,492.163
13.885532880,503.389
13.897142857,513.62
13.908752834,519.955
13.920362812,521.199
13.931972789,516.556
13.943582766,505.882
13.955192744,489.713
13.966802721,474.405
13.978412698,465.399
13.990022676,463.523
14.001632653,468.942
14.013242630,480.398
14.024852608,494.395
14.036462585,507.913
14.048072562,517.408
14.059682540,522.497
14.071292517,524.655
14.082902494,523.756
14.094512472,520.168
14.106122449,484.957
14.117732426,469.371
14.129342404,483.015
14.140952381,497.653
14.152562358,499.546
14.199002268,73.6888
14.210612245,294.335
14.222222222,773.904
14.233832200,833.414
14.245442177,336.875
14.257052154,329.633
14.268662132,320.224
14.280272109,313.169
14.291882086,310.153
14.303492063,307.557
14.315102041,311.113
14.326712018,322.347
14.338321995,338.024
14.349931973,350.092
14.361541950,357.763
14.373151927,363.721
14.384761905,369.11
14.396371882,373.04
14.407981859,375.709
14.419591837,378.18
14.431201814,381.184
14.442811791,385.034
14.454421769,389.644
14.466031746,394.307
14.477641723,398.301
14.489251701,401.325
14.500861678,403.113
14.512471655,403.357
14.524081633,402.144
14.535691610,399.647
14.547301587,395.903
14.558911565,391.774
14.570521542,388.221
14.582131519,385.834
14.593741497,384.1
14.605351474,382.823
14.616961451,380.883
14.628571429,377.253
14.640181406,370.867
14.651791383,361.486
14.663401361,350.933
14.675011338,341.257
14.686621315,333.062
14.698231293,327.436
14.709841270,325.758
14.721451247,327.712
14.733061224,331.205
14.744671202,334.956
14.756281179,337.795
14.767891156,339.312
14.779501134,339.925
14.791111111,340.302
14.802721088,340.286
14.814331066,339.715
14.825941043,338.246
14.837551020,336.002
14.849160998,333.623
14.860770975,331.665
14.872380952,330.136
14.883990930,328.592
14.895600907,327.09
14.907210884,325.65
14.918820862,325.028
14.930430839,325.706
14.942040816,327.744
14.953650794,330.525
14.965260771,334.331
14.976870748,338.044
14.988480726,341.968
15.000090703,346.271
15.011700680,349.731
15.023310658,351.252
15.034920635,350.071
15.046530612,346.943
15.058140590,341.667
15.069750567,334.059
15.081360544,325.786
15.092970522,319.705
15.104580499,315.081
15.116190476,313.161
15.127800454,314.137
15.139410431,317.878
15.151020408,323.939
15.162630385,331.08
15.174240363,337.819
15.185850340,342.777
15.197460317,345.613
15.209070295,345.366
15.220680272,341.75
15.232290249,336.045
15.243900227,329.178
15.255510204,322.238
15.267120181,316.302
15.278730159,311.242
15.290340136,306.929
15.301950113,309.077
15.313560091,319.949
15.325170068,331.889
15.336780045,340.737
15.348390023,347.13
15.360000000,351.003
15.371609977,352.366
15.383219955,350.974
15.394829932,347.039
15.406439909,340.35
15.418049887,331.381
15.429659864,322.806
15.441269841,318.092
15.452879819,314.279
15.464489796,316.223
15.476099773,323.263
15.487709751,328.701
15.499319728,333.789
15.510929705,338.511
15.522539683,340.576
15.534149660,341.361
15.545759637,340.005
15.557369615,335.63
15.568979592,331.08
15.580589569,326.842
15.592199546,323.878
15.603809524,320.226
15.615419501,316.693
15.627029478,314.442
15.638639456,312.723
15.650249433,312.546
15.661859410,313.127
15.673469388,315.131
15.685079365,318.6
15.696689342,328.722
15.708299320,342.201
15.719909297,349.229
15.731519274,352.106
15.743129252,352.71
15.754739229,351.882
15.766349206,349.368
15.777959184,342.906
15.789569161,331.482
15.801179138,320.46
15.812789116,310.995
15.824399093,290.706
15.836009070,279.672
15.847619048,729.539
15.882448980,54.5478
15.894058957,59.8482
15.905668934,712.782
15.917278912,731.308
15.975328798,680.5
15.986938776,672.869
15.998548753,646.27
16.010158730,653.884
16.021768707,649.326
16.033378685,652.676
16.044988662,654.078
16.056598639,650.238
16.068208617,758.666
16.079818594,823.417
16.103038549,852.3
16.114648526,849.168
16.126258503,795.744
16.184308390,642.984
16.195918367,642.692
16.207528345,598.145
16.219138322,578.197
16.230748299,584.767
16.242358277,585.535
16.253968254,617.769
16.265578231,638.249
16.277188209,653.757
16.288798186,670.406
16.358458050,553.746
16.370068027,51.3708
16.381678005,227.739
16.393287982,524.193
16.404897959,508.671
16.416507937,527.984
16.428117914,540.074
16.439727891,556.824
16.451337868,586.922
16.462947846,589.53
16.474557823,573.478
16.486167800,548.604
16.509387755,539.664
16.520997732,536.5
16.532607710,530.059
16.544217687,93.5236
16.555827664,507.398
16.637097506,354.729
16.648707483,353.736
16.660317460,351.641
16.671927438,344.329
16.683537415,340.857
16.695147392,330.448
16.706757370,319.653
16.718367347,326.402
16.729977324,547.609
16.741587302,577.343
16.788027211,148.389
16.857687075,563.642
16.869297052,348.673
16.880907029,353.434
16.892517007,358.244
16.904126984,351.585
16.915736961,350.726
16.938956916,43.169
16.950566893,101.604
16.962176871,101.371
16.973786848,101.169
16.985396825,100.925
16.997006803,100.561
17.008616780,100.437
17.020226757,101.058
17.043446712,628.643
17.055056689,103.748
17.066666667,104.755
17.078276644,103.452
17.089886621,347.855
17.101496599,51.0968
17.113106576,100.544
17.124716553,98.4148
17.136326531,623.665
17.147936508,621.906
17.159546485,630.888
